SIS Login ID,Section,Assignment 1 (244587),Assignment 2 (244588),Assignment 3 (244589),Midterm A (294264),Midterm B (294258),Midterm C (294270),Midterm D (326902),Survey 1 (277909),Survey 2 (326907),MetaSkills 1 (277916),MetaSkills 2 (326908),MetaSkills 3 (326911),MetaSkills 4 (326910),MetaSkills 5 (326909),MetaSkills 6 (326982),Week 2 Prepare Exercise (244603),Week 3 Prepare Exercise (244606),Week 4 Prepare Exercise (244609),Week 5 Prepare Exercise (244612),Week 6 Prepare Exercise (244614),Week 7 Prepare Exercise (244617),Week 8 Prepare Exercise (244620),Week 9 Prepare Exercise  (244623),Week 10 Prepare Exercise (244591),Week 11 Prepare Exercise (244594),Week 12 Prepare Exercise (244597),Week 2 Perform Exercise (244602),Week 3 Perform Exercise (244605),Week 4 Perform Exercise (244608),Week 6 Perform Exercise (244611),Week 7 Perform Exercise (244616),Week 8 Perform Exercise (244619),Week 9 Perform Exercise (244622),Week 10 Perform Exercise (244590),Week 11 Perform Exercise (244593),Week 12 Perform Exercise (244596),New Week 2 Prepare Exercise (323029),New Week 3 Prepare Exercise (323041),New Week 4 Prepare Exercise (323040),New Week 5 Prepare Exercise (323039),New Week 6 Prepare Exercise (323038),New Week 7 Prepare Exercise (323037),New Week 8 Prepare Exercise (323036),New Week 9 Prepare Exercise (323035),New Week 10 Prepare Exercise (323034),New Week 11 Prepare Exercise (323032),New Week 12 Prepare Exercise (323033),New Week 2 Rehearse Exercise (323090),New Week 3 Rehearse Exercise (323245),New Week 4 Rehearse Exercise (323244),New Week 5 Rehearse Exercise (323243),New Week 6 Rehearse Exercise (323242),New Week 7 Rehearse Exercise (323241),New Week 8 Rehearse Exercise (323240),New Week 9 Rehearse Exercise (323239),New Week 10 Rehearse Exercise (323238),New Week 11 Rehearse Exercise (323237),New Week 12 Rehearse Exercise (323236),New Week 2 Perform Exercise (323049),New Week 3 Perform Exercise (323061),New Week 4 Perform Exercise (323060),New Week 6 Perform Exercise (323058),New Week 7 Perform Exercise (323057),New Week 8 Perform Exercise (323056),New Week 9 Perform Exercise (323055),New Week 10 Perform Exercise (323054),New Week 11 Perform Exercise (323051),New Week 12 Perform Exercise (323052),Replacement Midterm Test (323697),Assignment 1 Current Score,Assignment 1 Unposted Current Score,Assignment 1 Final Score,Assignment 1 Unposted Final Score,Assignment 2 Current Score,Assignment 2 Unposted Current Score,Assignment 2 Final Score,Assignment 2 Unposted Final Score,Assignment 3 Current Score,Assignment 3 Unposted Current Score,Assignment 3 Final Score,Assignment 3 Unposted Final Score,Midterm Current Score,Midterm Unposted Current Score,Midterm Final Score,Midterm Unposted Final Score,Surveys Current Score,Surveys Unposted Current Score,Surveys Final Score,Surveys Unposted Final Score,MetaSkills Current Score,MetaSkills Unposted Current Score,MetaSkills Final Score,MetaSkills Unposted Final Score,Prepare Exercises (PCRS) Current Score,Prepare Exercises (PCRS) Unposted Current Score,Prepare Exercises (PCRS) Final Score,Prepare Exercises (PCRS) Unposted Final Score,Perform Exercises (PCRS) Current Score,Perform Exercises (PCRS) Unposted Current Score,Perform Exercises (PCRS) Final Score,Perform Exercises (PCRS) Unposted Final Score,New Prepare Exercises (PCRS) Current Score,New Prepare Exercises (PCRS) Unposted Current Score,New Prepare Exercises (PCRS) Final Score,New Prepare Exercises (PCRS) Unposted Final Score,New Rehearse Exercises (PCRS) Current Score,New Rehearse Exercises (PCRS) Unposted Current Score,New Rehearse Exercises (PCRS) Final Score,New Rehearse Exercises (PCRS) Unposted Final Score,New Perform Exercises (PCRS) Current Score,New Perform Exercises (PCRS) Unposted Current Score,New Perform Exercises (PCRS) Final Score,New Perform Exercises (PCRS) Unposted Final Score,Imported Assignments Current Score,Imported Assignments Unposted Current Score,Imported Assignments Final Score,Imported Assignments Unposted Final Score,Current Score,Unposted Current Score,Final Score,Unposted Final Score
f70302c7f3176a61f9c07697b57f43325ea8d089139e5dc53b1717b83829a85884ef21fc21b927acf066e84f260081734e31d1409c5ec4d9ed29e847fab5f885,CSC108H1-S-LEC0301-20201,,,,57,,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,81.43,81.43,81.43,81.43,100,100,100,100,100,100,100,100,100,100,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,95.91,95.91,70.23,70.23
7202b974f7de9ae9857497b164f0b00d83c807d5e8ca78a7c0ee89e8098b249e321dec42e1b1e43a9b620c7490b0e340eefe6e460fa748d3e4ad9bbe7369c0bb,CSC108H1-S-LEC0401-20201,,,,67,,,,,,1,,,,,,0.5,0.5,0,0.5,0.5,0.06,,,,,,1,1,1,0,,,0.33,,,,,,,,,,,,,,,1.5,1.5,1.5,,,,,1.5,1.5,1.5,1.5,,,,,,,,,,0.06,,,,0,0,,,0,0,,,0,0,95.71,95.71,95.71,95.71,,,0,0,100,100,20,20,82.4,82.4,41.2,41.2,83.25,83.25,37,37,,,0,0,100,100,63.64,63.64,6,6,0.67,0.67,,,,,78.81,78.81,34.53,34.53
3078e5c61896b0dd3b07d85afb94020abe811187bc7e807fd2484918122bbda44573c3cd49f056820d48056437419ce8e6fa06920e2f6bbc57f57213b34b8920,CSC108H1-S-LEC0201-20201,,,,,49,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,1,1,1,0.84,1,1,0.7,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,70,70,70,70,100,100,100,100,100,100,100,100,100,100,100,100,94.89,94.89,94.89,94.89,100,100,100,100,100,100,100,100,100,100,100,100,,,,,92.61,92.61,68.3,68.3
c9766ac7ee8dd9e49b20254bab10305670c3e7c7b1dae76a2e291e45766ee6e28d2591f971f6837647f1c8f028b4af2cfd2f547bddd020feafb633c0e42e44ea,CSC108H1-S-LEC0401-20201,,,,59,,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,84.29,84.29,84.29,84.29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,96.54,96.54,71.2,71.2
7d1159f7d2f202eace6e6f12924cd1c7e82ada22eb4dad9b5cf102acedb528835f8c3abcdd73fe84dae21453debb47847e9120496fb71de6074c9673ec1e49f2,CSC108H1-S-LEC0401-20201,,,,48,,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,0.5,1,1,1,1,,1,1,0.78,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.34,1.12,1.5,1.5,1.25,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,68.57,68.57,68.57,68.57,100,100,100,100,100,100,100,100,100,100,90,90,100,100,97.56,97.56,100,100,100,100,95.21,95.21,95.21,95.21,100,100,100,100,,,,,91.86,91.86,66.97,66.97
c47d346b6a6aa90ca075deff469b945204e9ee713fb44103f450d283ae2937d425b03d5a57fe2d24945ddb458827c50a0810775609ceb0e34bc880f12f078992,CSC108H1-S-LEC0401-20201,,,,65,,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.9,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.25,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,92.86,92.86,92.86,92.86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.48,98.48,98.48,98.48,100,100,100,100,,,,,98.04,98.04,72.31,72.31
55fcb71c2a831548c90f2c129191e2bd9fe04d9172307f30e93f92033d72f99e63b34303113e0c17a14c54dc9842c7b894f08405fd1c3fa030ef18979e17d2b3,CSC108H1-S-LEC0401-20201,,,,51,,,,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.49,0.5,0.5,0.44,0.47,0.5,0.5,0.5,1,0.45,0.25,0.03,,,,,,,0.4,0.4,0.4,0.34,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.18,0.74,1.5,1.5,0.67,,1,1,0.86,0.73,0.32,0.18,0.96,0.1,0.25,0.41,,,,0,0,,,0,0,,,0,0,72.86,72.86,72.86,72.86,100,100,100,100,100,100,100,100,99.2,99.2,99.2,99.2,56.67,56.67,19.22,19.22,100,100,100,100,87.27,87.27,79.33,79.33,63.44,63.44,63.44,63.44,,,,,78.54,78.54,52.22,52.22
c222dd6446eade6dcf15368d2718d6fa6fd7d76a57fa3bd109a5f4894cb45acbd962d08605297522b0a4d51a99fd84f1a3b37fd7821e9e9cc285d37088fcfb78,CSC108H1-S-LEC0301-20201,,,,63,,,,1,,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,1,1,1,1,1,1,1,1,0.08,1,0.4,0.4,0.4,0.39,0.4,0.4,0.32,0.4,0.4,0.02,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,,1,,,,0,0,,,0,0,,,0,0,90,90,90,90,100,100,50,50,100,100,100,100,100,100,90,90,100,100,100,100,97.75,97.75,97.75,97.75,100,100,100,100,100,100,100,100,,,,,97.64,97.64,70.26,70.26
b482e21fd17d58097c35ac3cb985f74fcca285a9150f9b3386f777e926d1110546b2ca1439a408703c28749183c12f14c4e7e375cd0d3d01f1ea1b8066eae975,CSC108H1-S-LEC5102-20201,,,,,,,47.89,1,1,1,1,1,1,1,,0.5,0.5,0.5,0,0.5,0.5,0.12,0.5,0.5,0.5,0.5,1,1,0.08,1,1,1,1,1,1,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.12,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,18.47,,,0,0,,,0,0,,,0,0,68.41,68.41,68.41,68.41,100,100,100,100,100,100,100,100,92.4,92.4,92.4,92.4,100,100,89.78,89.78,100,100,100,100,97.7,97.7,97.7,97.7,100,100,100,100,68.41,68.41,68.41,68.41,91.94,91.94,66.65,66.65
bd1f20f4c9f138d0ec8aa1c0d07a49d7a684c6e0914cd4d6747010b4418b3bf8afa079e93fd12a032530400ecdf58412731a89571fd2d044375dbb2310b9119c,CSC108H1-S-LEC0101-20201,,,,,58,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,0.75,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,82.86,82.86,82.86,82.86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.45,95.45,95.45,95.45,100,100,100,100,,,,,95.07,95.07,70.11,70.11
fb7b747e913c6b6228338078c919d0184f16fbc4a107457ece27f01e68200604c210bb49a76f2d6ee7b32f58bb36eacaa57580ae8632d148f512ab61f226e28b,CSC108H1-S-LEC0101-20201,,,,,10,,,1,1,1,,1,1,1,,0.5,0.49,0.5,0,0.5,0.5,0.48,0.5,0.5,0.5,0.5,0.74,0.26,0.03,0,0.4,0.16,0,0.1,,0.18,0.4,0.3,0.39,0.3,0.4,0.4,0.39,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,0.75,1.5,1.5,1.12,0.45,0.65,,,,,,0.31,0.1,0.25,0.47,,,,0,0,,,0,0,,,0,0,14.29,14.29,14.29,14.29,100,100,100,100,100,100,80,80,99.4,99.4,99.4,99.4,23.38,23.38,20.78,20.78,97,97,97,97,86.79,86.79,86.79,86.79,42,42,19.78,19.78,,,,,56.97,56.97,38.48,38.48
45f5a36b44683b77f1002d653721735bd683ac66d47023076747d178315fa36d8317a36f85ee879e578c1ed89528a3a0885241807164bfc086327a0b5e49ed84,CSC108H1-S-LEC0401-20201,,,,62,,,,1,1,1,,1,,1,1,0.5,0.5,0.5,0,0.38,0.17,0.09,0.38,0.5,0.5,0.44,1,1,1,1,0.76,0.18,1,1,1,0.18,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.12,1.5,1.5,0.43,,1,1,1,1,1,1,1,1,1,0.47,,,,0,0,,,0,0,,,0,0,88.57,88.57,88.57,88.57,100,100,100,100,100,100,80,80,79.2,79.2,79.2,79.2,88.22,88.22,88.22,88.22,100,100,100,100,90.33,90.33,82.12,82.12,100,100,100,100,,,,,91.82,91.82,65.43,65.43
71ca81c2477e547209a0f0a428684b4b6f363fea0c99c4a64a682f28216638fee7978cf814e996c7509bb2e9671ae39c03a2884f862e1f3e9655e1551daff567,CSC108H1-S-LEC0201-20201,,,,,54,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0.84,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,77.14,77.14,77.14,77.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,94.96,94.96,70.04,70.04
50d3c2b815f9fef3cc924501fa51ee557cc77a73d3db3c2d384ff5b52626c82ebe7acde5c817fd418a391355e210328869ae7a6736a194cb5bc06e7b464e8794,CSC108H1-S-LEC0301-20201,,,,53,,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.95,1,,,1,,,0.09,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,,0.04,,,,,,,,0,0,,,0,0,,,0,0,75.71,75.71,75.71,75.71,100,100,100,100,100,100,100,100,100,100,100,100,99,99,56,56,100,100,100,100,100,100,100,100,100,100,44.89,44.89,,,,,94.5,94.5,58.65,58.65
64bb241a277f668d1f64a1f7e73de5cc7dd7b939630c2ec6037af48761c9f92c8a75f210020fda2dc707dfa960d4577869ea53988d36e76228eb245a8ff67015,CSC108H1-S-LEC0301-20201,,,,54,,,,1,1,1,1,1,1,1,1,0.5,0,0.43,0.16,0.5,0.48,0.5,0.5,0.5,,,0,0,0.48,0.67,,0.78,1,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.26,1.12,1.5,1.5,1.05,0.45,1,1,1,1,0.75,0.78,1,0.25,0.5,0.47,,,,0,0,,,0,0,,,0,0,77.14,77.14,77.14,77.14,100,100,100,100,100,100,100,100,89.25,89.25,71.4,71.4,58.6,58.6,32.56,32.56,100,100,100,100,87.15,87.15,87.15,87.15,83.33,83.33,83.33,83.33,,,,,82.11,82.11,56.73,56.73
211d29617a58e15e62f1fa3edc1d0cad01ef188c1b604c5d543d2a5c45a856af7b2cd9da0b9488168a39c3254f39b2322e46b7e1f3d654e6e45d6b4b230dba06,CSC108H1-S-LEC5102-20201,,,,,,66,,1,,1,1,,,,,0.5,0.5,0.5,0,0,,0.5,,0.5,0.5,,1,1,1,0,,,,,,,0.4,0.4,0.28,0.28,0.4,0.4,0.4,0.39,0.4,0.4,0.4,1.5,1.5,0.25,0.38,0.5,0.86,0.75,1.5,1.5,,,1,0.36,0.09,0.29,0.33,0.17,1,0.1,0.25,0.41,,,,0,0,,,0,0,,,0,0,94.29,94.29,94.29,94.29,100,100,50,50,100,100,40,40,85.71,85.71,60,60,100,100,33.33,33.33,96.75,96.75,96.75,96.75,64.74,64.74,52.97,52.97,43.44,43.44,43.44,43.44,,,,,79.96,79.96,44.48,44.48
25c626b06aa80d62e7acf996a1a3b8b784c68510310832835e9e2ed31d0eb668e7c15aeb96fcc7bb9fc5804d84d38d0113fde889ffb45923ad990a76a54388c6,CSC108H1-S-LEC0201-20201,,,,,46,,,1,,,,,,,,0.5,0.5,0.5,0.48,0.5,,,0.5,0.5,0.5,,0.91,0.9,0.61,0.64,,,1,0.47,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1.5,1.5,1.5,1.5,1.5,1.27,0.75,1.5,1.5,1.25,1.5,1,1,1,1,1,1,1,0.47,0.25,,,,,0,0,,,0,0,,,0,0,65.71,65.71,65.71,65.71,100,100,50,50,,,0,0,100,100,79.6,79.6,81.2,81.2,50.33,50.33,100,100,100,100,92.55,92.55,92.55,92.55,93.38,93.38,85.78,85.78,,,,,85.96,85.96,53.57,53.57
dea762e336eef565b2526fd07d854b95041da5a1582140745d8b616c1b0c87bcafdff58f52f295f66315b3078d59d4380abe53ab311e655487970b90f3234f34,CSC108H1-S-LEC0301-20201,,,,34,,,,1,1,,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1,1,0.38,0.67,0.4,0.17,0.98,0.1,0.88,0.27,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.12,1.5,1.5,1.5,1.5,1,1,1,1,1,0.86,1,1,1,1,,,,0,0,,,0,0,,,0,0,48.57,48.57,48.57,48.57,100,100,100,100,100,100,100,100,100,100,100,100,63.89,63.89,63.89,63.89,100,100,100,100,97.7,97.7,97.7,97.7,100,100,100,100,,,,,82.57,82.57,60.9,60.9
90228136dfad94055d64f238b0372a431b7096797164c1747783d4587e697208c2156535fb8f738b4198eda13f5d8734fd3be7d9111a3e1b00922df4ef3b2074,CSC108H1-S-LEC5102-20201,,,,,,65,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,0.25,0.27,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,92.86,92.86,92.86,92.86,100,100,100,100,100,100,100,100,100,100,100,100,91.89,91.89,91.89,91.89,100,100,100,100,100,100,100,100,100,100,100,100,,,,,97.19,97.19,71.68,71.68
6c1711beaebd59bb30d31b802a67717ded82701f6463f86fc9bee935cee968af3aab7ee2d1d52798aa37038a8c8f66b5f966d3187f37f37dfbc74e7ff1c6ba03,CSC108H1-S-LEC0101-20201,,,,,43,,,1,1,1,1,1,1,1,1,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.12,1.5,1.5,0.75,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,61.43,61.43,61.43,61.43,100,100,100,100,100,100,100,100,90,90,90,90,100,100,100,100,100,100,100,100,93.15,93.15,93.15,93.15,100,100,100,100,,,,,89.08,89.08,65.7,65.7
b4188f4d32de3d39693f57c483a36c13130e34e0f4c50bd13e72f6b762304b7b404b8735d6628ee50249886fd56cc613281014b339c20ad88bf2c77e83af96c5,CSC108H1-S-LEC5102-20201,,,,,,42,,1,1,1,1,1,1,1,,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.37,0.67,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,96.33,96.33,96.33,96.33,100,100,100,100,100,100,100,100,100,100,100,100,,,,,90.63,90.63,66.84,66.84
90d7b46d74f393309b1a0a8703680518f8500b87f63b3d4006b02543e0d9c950f2a5c87973222f91bae80d1e515e0eee8b1c21e6060967259e6aef79d54caf23,CSC108H1-S-LEC0201-20201,,,,,44,,,1,1,1,,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.12,1.5,1.5,1.5,1.2,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,62.86,62.86,62.86,62.86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.88,95.88,95.88,95.88,100,100,100,100,,,,,90.77,90.77,66.94,66.94
c27ffb0eb237f15869114f9c74655aa844a6144bb3f03055fbe1d003da40715b3fb2586404d9a2a9636b39755be82c1e50a53a3149493f8d2593dfee378f822b,CSC108H1-S-LEC5102-20201,,,,,,62,,1,1,1,1,1,,1,,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,,1,1,1,1,1,0.4,0.4,0.4,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,88.57,88.57,88.57,88.57,100,100,100,100,100,100,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,97.48,97.48,71.14,71.14
e868dea24b38f8056426ef52e4290afcbbd0e21a816c075f7a964448734b080c85c664769834eea0293554c2db4048717b15b31b8eb810306d5c0ef22d62a6a4,CSC108H1-S-LEC0301-20201,,,,30,,,,1,1,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,1,1,0.52,0.33,0.39,,,0.1,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,,,0,0,42.86,42.86,42.86,42.86,100,100,100,100,,,0,0,100,100,70,70,64.8,64.8,37.11,37.11,,,0,0,55.33,55.33,5.03,5.03,,,0,0,,,,,59.78,59.78,18.08,18.08
0faa7a9c8a8ac3e44d36492a5dad54ed243f7e5b4ce2096a991e78dda0edad5cf92bb86d47593166604ba05353ee9bb5c9e90a192e8fd410e84748f179e8e4cb,CSC108H1-S-LEC0401-20201,,,,51,,,,1,1,1,1,1,,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,0.86,0.67,1,1,1,0.1,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,0.75,1.5,1.5,1.05,1.5,1,1,1,0.84,1,1,1,0.1,0.25,0.46,,,,0,0,,,0,0,,,0,0,72.86,72.86,72.86,72.86,100,100,100,100,100,100,80,80,100,100,100,100,93.29,93.29,73.67,73.67,100,100,100,100,92.73,92.73,92.73,92.73,83.89,83.89,83.89,83.89,,,,,88.69,88.69,62.45,62.45
97dc49f9e09be5312c284eae1559f1ca9e18c3fbaf36d766d55862dcc7f6d9cc889513fd1dbedfc794f6f573899783a682feda92bbd09032761eb6049b7c8b70,CSC108H1-S-LEC0101-20201,,,,,61,,,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.99,1,0.74,0.73,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,0.78,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,87.14,87.14,87.14,87.14,100,100,100,100,100,100,100,100,100,100,100,100,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,,,,,96.71,96.71,71.32,71.32
35cc5dafd95a527451aff6bdd2ac474a3c43fe6b73c21ab0f083e4d9c3b98f34e81fe316a17dd6f84e190ea573957efcf8210967eda3772b4bd43627e9b6b655,CSC108H1-S-LEC0401-20201,,,,,,,51.85,1,1,1,1,1,1,1,,EX,0,0,0,0,0.5,0.5,0.5,0.5,0.5,,EX,0,0,0,0.65,1,1,0.55,,,0.4,0.4,0.4,0.29,,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.45,1.27,0.5,1.21,0.75,1.5,1.5,0.75,,1,1,0.09,0.29,0.33,0.18,,0.1,0.25,0.47,20.0,,,0,0,,,0,0,,,0,0,74.07,74.07,74.07,74.07,100,100,100,100,100,100,100,100,62.5,62.5,55.56,55.56,53.33,53.33,40,40,100,100,97.25,97.25,79.53,79.53,72.3,72.3,45.25,45.25,41.22,41.22,74.07,74.07,74.07,74.07,71.07,71.07,48.62,48.62
6c32621f01bf578414e954c518cf468c5db02a83c435c915ccc97e8efcb010884b37a8d66547e7de952e55ea8f626446750ee50e4a5ae52ba428a726785f9920,CSC108H1-S-LEC0101-20201,,,,,56,,,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,80,80,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,95.59,95.59,70.5,70.5
e21a3cc81465938f78a4710ea85e23cd751a4b53827982b71cd2be3b960427755878418978c14746718e570d9eeeb33b4d456aa7b84cdf1307a8c37f529e06f5,CSC108H1-S-LEC0101-20201,,,,,51,,,1,1,1,1,1,1,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,,,,0,0,,,0,0,,,0,0,72.86,72.86,72.86,72.86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,94.02,94.02,69.34,69.34
